Schools,Department,Link,Race,Gender,Name,Title,Website,Photo.Link,Research.Area
University of Michigan,mechanicalEngineering,https://me.engin.umich.edu/,Black,Man,Uduak Inyangudoh,Assistant Professor,https://me.engin.umich.edu/people/faculty/uduak-inyang-udoh/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Michigan/Uduak_Inyang-Udoh.jpg,"controls, energy"
University of Minnesota,mechanicalEngineering,https://www.me.umn.edu/,Black,Man,Andrew Alleyne,Professor,https://cse.umn.edu/me/andrew-alleyne,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Minnesota/Andrew_Alleyne.jpg,"autonomous systems and artificial intelligence, control theory and applications"
University of Minnesota,mechanicalEngineering,https://www.me.umn.edu/,Black,Man,Marien Simeni,Richard and Barbara Nelson Assistant Professor,https://cse.umn.edu/me/marien-simeni,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Minnesota/Marien_Simeni.jpg,"non-equilibrium plasma kinetics and energy transfers, plasma diagnostics"
University of Mississippi,mechanicalEngineering,https://engineering.olemiss.edu/mechanical/,Black,Woman,Viola Acoff,Professor,https://engineering.olemiss.edu/people-viola-acoff/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Mississippi/Viola_Acoff.jpg,"additive manufacturing, welding metallurgy"
University of Missouri,mechanicalEngineering,https://engineering.missouri.edu/academics/mae/,Black,Man,Reginald E. Rogers JR,Associate Professor,https://engineering.missouri.edu/faculty/reginald-e-rogers-jr/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Missouri/Reginald_E_Rogers_Jr..jpg,improved water resources using novel nanomaterials (e.g. carbon nanotubes)
University of Nebraska-Lincoln,mechanicalEngineering,https://engineering.unl.edu/mme/,Hispanic,Woman,Lucia Fernandez-Ballester,Assistant Professor,https://engineering.unl.edu/mme/lucia-fernandez-ballester/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Nebraska%C3%83%C2%A2%C3%A2%E2%80%9A%C2%AC%C3%A2%E2%82%AC%C5%93Lincoln/Lucia_Fernandez-Ballester.jpg,"conducting polymers for energy applications, life cycle, sustainability, and environmental impact of polymers"
"University of Nevada, Reno",mechanicalEngineering,https://www.unr.edu/mechanical-engineering,Black,Man,Erick C. Jones,Professor,https://www.unr.edu/engineering/about/deans-office/jones,"https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Nevada,_Reno/Erick_C_Jones.jpeg","rfid, six sigma"
University of New Hampshire,mechanicalEngineering,https://ceps.unh.edu/mechanical-engineering,Black,Woman,Theresa Oehmke,Assistant Professor,https://ceps.unh.edu/person/theresa-oehmke,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_New_Hampshire/Theresa_Oehmke.jpg,"fluid dynamics, transport phenomena"
University of Notre Dame,mechanicalEngineering,https://ame.nd.edu/,Hispanic,Man,Edgar Bolivar-Nieto,Assistant Professor,https://ame.nd.edu/faculty/edgar-bolivar-nieto/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Notre_Dame/Edgar_Bol%C3%ADvar-Nieto.jpg,"wearable robotics, optimization"
University of Pennsylvania,mechanicalEngineering,https://www.me.upenn.edu/,Black,Woman,Ottman A. Tertuliano,Assistant Professor,https://directory.seas.upenn.edu/ottman-a-tertuliano/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Pennsylvania/Ottman_A._Tertuliano.jpg,mechanics and materials for tissue health
University of Pittsburgh,mechanicalEngineering,https://www.engineering.pitt.edu/Departments/Mechanical-_and-Materials-Engineering/,Black,Man,Sylvanus Wosu,Associate Professor,https://www.engineering.pitt.edu/people/faculty/sylvanus-wosu/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Pittsburgh/SYLVANUS_WOSU.jpg,"applications of laser raman spectroscopy to studying bio-composite materials, developing a model for maximizing and measuring graduate engineering diversity and equity in academic research institutions"
University of Texas at Austin,mechanicalEngineering,https://www.me.utexas.edu/,Black,Man,Ofodike Ezekoye,Professor,https://www.me.utexas.edu/people/faculty-directory/ezekoye,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Texas_at_Austin/Ofodike_Ezekoye.jpg,thermal fluids systems and transport phenomena
University of Texas at Dallas,mechanicalEngineering,https://me.utdallas.edu/,Black,Man,Yonas Tadesse,Associate Professor,https://me.utdallas.edu/people/yonas-tadesse/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Texas_at_Dallas/Yonas_Tadesse.jpeg,"robotics, soft robotics and biomimetics"
University of Texas at El Paso,mechanicalEngineering,https://www.utep.edu/engineering/mechanical/,Hispanic,Woman,Alejandra G. Castellanos,Assistant Professor,https://expertise.utep.edu/profiles/castellanosa,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Texas_at_El_Paso/Alejandra_G._Castellanos.jpg,"composite materials, high-entropy ultra-high temperature ceramics"
University of Texas at El Paso,mechanicalEngineering,https://www.utep.edu/engineering/mechanical/,Hispanic,Woman,Anabel Renteria Marquez,Assistant Professor,https://hb2504.utep.edu/Home/Profile?username=arenteriamarq,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Texas_at_El_Paso/Anabel_Renteria_Marquez.png,"failure mode analysis, reliability assessment"
University of Texas at San Antonio,mechanicalEngineering,https://engineering.utsa.edu/mechanical/,Hispanic,Woman,Brendy Rincon Troconis,Assistant Professor,https://klesse.utsa.edu/faculty/profiles/troconis-brendy-rincon.html,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Texas_at_San_Antonio/Brendy_Rincon_Troconis.jpg,"corrosion, electrochemistry"
University of Texas at San Antonio,mechanicalEngineering,https://engineering.utsa.edu/mechanical/,Hispanic,Woman,Krystel K. Castillo,Professor,https://klesse.utsa.edu/faculty/profiles/castillo-krystel.html,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Texas_at_San_Antonio/Krystel_K._Castillo.jpg,mathematical modeling of supply chains; logistics
University of Virginia,mechanicalEngineering,https://engineering.virginia.edu/departments/mechanical-and-aerospace-engineering,Black,Man,David L. Green,Associate Professor,https://engineering.virginia.edu/faculty/david-l-green,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Virginia/David_L._Green.jpg,"colloids and interfaces, assembly and rheology"
University of Washington,mechanicalEngineering,https://www.me.washington.edu/,Black,Man,Ayokunle Olanrewaju,Assistant Professor,https://bioe.uw.edu/portfolio-items/ayokunle-olanrewaju/?portfolioCats=170,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Washington/Ayokunle_Olanrewaju.jpg,"microfluidics, capillary-driven flow"
University of Washington,mechanicalEngineering,https://www.me.washington.edu/,Black,Woman,John Aaron Palmore JR,Assistant Professor,https://www.me.washington.edu/facultyfinder/john-aaron-palmore-jr,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Washington/John_Aaron_Palmore_JR.jpg,"energy & environment, fluids"
University of Washington,mechanicalEngineering,https://www.me.washington.edu/,Hispanic,Man,Juan Carlos Del Alamo,Professor,https://www.me.washington.edu/facultyfinder/juan-carlos-del-alamo,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/University_of_Washington/Juan_Carlos_del_Alamo.jpg,fluids
Virginia Commonwealth University,mechanicalEngineering,https://egr.vcu.edu/departments/mechanical/,Hispanic,Woman,Jessika Rojas,Associate Professor,https://egr.vcu.edu/directory/jessika.rojas/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Virginia_Commonwealth_University/Jessika_Rojas.jpg,"nuclear materials, nanomaterials"
Virginia Tech,mechanicalEngineering,https://www.me.vt.edu/,Black,Man,Oumar Barry,Associate Professor,https://me.vt.edu/people/faculty/barry-oumar.html,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Virginia_Tech/Oumar_Barry.jpg,"structural dynamics, nonlinear vibration"
Washington State University,mechanicalEngineering,https://mme.wsu.edu/,Hispanic,Man,Nestor O. Perezarancibia,Associate Professor,https://mme.wsu.edu/mme-personnel-faculty/nestor-perez-arancibia/,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Washington_State_University/Néstor_O_Pérez-Arancibia.jpg,"microrobotics, microfabrication"
Wayne State University,mechanicalEngineering,https://engineering.wayne.edu/me/,Black,Man,Gbemeho Agbaglah,Assistant Professor,https://engineering.wayne.edu/profile/gy5595,https://academicphotos.s3.amazonaws.com/mechanicalEngineering/Wayne_State_University/Gbemeho_Agbaglah.jpg,"hydrodynamic instabilities, computational fluid dynamics (cfd)"
Arizona State University,physics,https://physics.asu.edu/,Hispanic,Woman,Antia Sanchez Botana,Associate Professor,https://search.asu.edu/profile/3316902,https://academicphotos.s3.amazonaws.com/physics/Arizona_State_University/Antia_Sanchez_Botana.jpg,"computational physics, nanoscience and material physics"
Arizona State University,physics,https://physics.asu.edu/,Hispanic,Woman,Cecilia Lunardini,Professor,https://search.asu.edu/profile/1114613,https://academicphotos.s3.amazonaws.com/physics/Arizona_State_University/Cecilia_Lunardini.jpg,"cosmology, particle, and astrophysics;neutrino astrophysics"
Arizona State University,physics,https://physics.asu.edu/,Hispanic,Man,Fernando Ponce,Professor,https://search.asu.edu/profile/215963,https://academicphotos.s3.amazonaws.com/physics/Arizona_State_University/Fernando_Ponce.jpg,"electron microscopy, materials science, nanoscience"
Arizona State University,physics,https://physics.asu.edu/,Hispanic,Man,Jose Menendez,Professor,https://search.asu.edu/profile/25775,https://academicphotos.s3.amazonaws.com/physics/Arizona_State_University/Jose_Menendez.jpg,nanoscience and material physics; semiconductors
Arizona State University,physics,https://physics.asu.edu/,Hispanic,Man,Ricardo Alarcon,President'S Professor,https://isearch.asu.edu/profile/83782,https://academicphotos.s3.amazonaws.com/physics/Arizona_State_University/Ricardo_Alarcon.jpg,"design, construction, and execution of experiments in basic nuclear science"
Arizona State University,physics,https://physics.asu.edu/,Hispanic,Woman,Sara Vaiana,Associate Professor,https://search.asu.edu/profile/1271091,https://academicphotos.s3.amazonaws.com/physics/Arizona_State_University/Sara_Vaiana.jpg,"biophysics, soft matter physics of biological systems"
Binghamton University,physics,https://www.binghamton.edu/physics/,Hispanic,Woman,Elena Roxana Margine,Associate Professor,https://www.binghamton.edu/physics/faculty/profile.html?id=rmargine,https://academicphotos.s3.amazonaws.com/physics/Binghamton_University/Elena_Roxana_Margine.jpg,"materials modelling, first-principles calculations, phonon-limited superconductivity, carrier transport, sustainable software development"
Boston University,physics,https://www.bu.edu/physics/,Hispanic,Woman,Indara Suarez,Associate Professor,https://www.bu.edu/physics/profile/indara-suarez/,https://academicphotos.s3.amazonaws.com/physics/Boston_University/Indara_Suarez.jpeg,"experimental particle physics, lhc"
Brown University,physics,https://www.brown.edu/academics/physics/,Black,Man,Stephon H. Alexander,Professor,https://vivo.brown.edu/display/salexan4,https://academicphotos.s3.amazonaws.com/physics/Brown_University/Stephon_H_Alexander.jpg,"cosmology, particle physics and quantum gravity"
California Institute of Technology,physics,https://www.pma.caltech.edu/,Hispanic,Man,Fernando Brandao,Bren Professor,https://pma.caltech.edu/people/fernando-brandao,https://academicphotos.s3.amazonaws.com/physics/California_Institute_of_Technology/Fernando_Brandao.jpg,"quantum computing, quantum information"
Columbia University,physics,https://physics.columbia.edu/,Hispanic,Woman,Ana Asenjo Garcia,Associate Professor,https://www.physics.columbia.edu/content/ana-asenjo-garcia,https://academicphotos.s3.amazonaws.com/physics/Columbia_University/Ana_Asenjo_Garcia.jpg,"quantum optics, photonics"
Columbia University,physics,https://physics.columbia.edu/,Hispanic,Woman,Kerstin M. Perez,Associate Professor,https://www.physics.columbia.edu/content/kerstin-m-perez,https://academicphotos.s3.amazonaws.com/physics/Columbia_University/Kerstin_M._Perez.jpg,"experimental particle physics, dark matter"
Columbia University,physics,https://physics.columbia.edu/,Hispanic,Woman,Raquel Queiroz,Assistant Professor,https://www.physics.columbia.edu/content/raquel-queiroz,https://academicphotos.s3.amazonaws.com/physics/Columbia_University/Raquel_Queiroz.jpg,"condensed matter physics, topological materials"
Dartmouth College,physics,https://physics.dartmouth.edu/,Black,Man,James Daniel Whitfield,Associate Professor,https://physics.dartmouth.edu/people/james-daniel-whitfield,https://academicphotos.s3.amazonaws.com/physics/Dartmouth_College/James_Daniel_Whitfield_.jpg,"quantum chemistry, computation"
Duke University,physics,https://phy.duke.edu/,Black,Man,Divine P. Kumah,Associate Professor,https://scholars.duke.edu/person/divine.kumah,https://academicphotos.s3.amazonaws.com/physics/Duke_University/Divine_P_Kumah_.jpg,experimental condensed matter physics and are aimed at understanding the novel electronic and magnetic properties which emerge at the interfaces between crystalline materials
Emory University,physics,https://www.physics.emory.edu/,Hispanic,Man,Luiz Santos,Assistant Professor,https://physics.emory.edu/home/people/bios/santos-luiz.html,https://academicphotos.s3.amazonaws.com/physics/Emory_University/LUIZ_SANTOS.jpg,"condensed matter theory, topological materials"
Georgetown University,physics,https://physics.georgetown.edu/,Hispanic,Woman,Emanuela Del Gado,Professor,https://physics.georgetown.edu/emanuela-delgado/,https://academicphotos.s3.amazonaws.com/physics/Georgetown_University/Emanuela_Del_Gado.jpg,"statistical mechanics and computational physics; structure, cooperative dynamics and nonlinear mechanics of amorphous solids, gels and glasses; nanoscale structure and mechanics of cement gels; self-assembly of nanoparticles and fibrils at liquid interfaces; biomimetic coatings and mechanics of tissues"
Georgetown University,physics,https://physics.georgetown.edu/,Hispanic,Woman,Paola Barbara,Professor,https://physics.georgetown.edu/paola-barbara/,https://academicphotos.s3.amazonaws.com/physics/Georgetown_University/Paola_Barbara.jpg,"physics, applications of anatomically thin materials"
Georgetown University,physics,https://physics.georgetown.edu/,Black,Woman,Rhonda Dzakpasu,Associate Professor,https://physics.georgetown.edu/rhonda-dzakpasu/,https://academicphotos.s3.amazonaws.com/physics/Georgetown_University/Rhonda_Dzakpasu.jpg,experimental and computational techniques in neural networks
Georgia Institute of Technology,physics,https://www.physics.gatech.edu/,Hispanic,Woman,Ignacio Taboada,Professor,https://www.physics.gatech.edu/user/ignacio-taboada,https://academicphotos.s3.amazonaws.com/physics/Georgia_Institute_of_Technology/Ignacio_Taboada.jpg,neutrino astrophysics with icecube.
Georgia Institute of Technology,physics,https://www.physics.gatech.edu/,Hispanic,Woman,Carlos Silva,Professor,https://www.physics.gatech.edu/user/carlos-silva,https://academicphotos.s3.amazonaws.com/physics/Georgia_Institute_of_Technology/Carlos_Silva.jpg,how excited states are created and how they evolve in complex materials of interest in optoelectronics
"Graduate Center, CUNY",physics,https://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Doctoral-Programs/Physics,Black,Man,Eugene Mananga,Associate Professor,https://www.gc.cuny.edu/people/eugene-mananga,"https://academicphotos.s3.amazonaws.com/physics/Graduate_Center,_CUNY/EUGENE_MANANGA.jpg","condensed matter physics, materials science, computational chemistry, and nuclear medicine"
"Graduate Center, CUNY",physics,https://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Doctoral-Programs/Physics,Hispanic,Woman,Jillian M. Bellovary,Assistant Professor,https://www.gc.cuny.edu/people/jillian-m-bellovary,"https://academicphotos.s3.amazonaws.com/physics/Graduate_Center,_CUNY/JILLIAN_M._BELLOVARY.jpg","astrophysics, black holes, gravitational waves, simulations, active galactic nuclei, dwarf galaxies"
"Graduate Center, CUNY",physics,https://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Doctoral-Programs/Physics,Hispanic,Man,Justin F. Vazquez-Poritz,Associate Professor,https://www.gc.cuny.edu/people/justin-f-vazquez-poritz,"https://academicphotos.s3.amazonaws.com/physics/Graduate_Center,_CUNY/JUSTIN_F._VAZQUEZ-PORITZ.jpeg","m-theory, string theory, quantum field theory, general relativity, gravitational physics"
"Graduate Center, CUNY",physics,https://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Doctoral-Programs/Physics,Hispanic,Woman,Kelle L. Cruz,Associate Professor,https://www.gc.cuny.edu/people/kelle-l-cruz,"https://academicphotos.s3.amazonaws.com/physics/Graduate_Center,_CUNY/KELLE_L._CRUZ.jpg","low mass stars and brown dwarfs, optical and near-infrared spectroscopy, cool atmospheres, stellar content of the solar neighborhood"
"Graduate Center, CUNY",physics,https://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Doctoral-Programs/Physics,Hispanic,Man,Miguel Fiolhais,Associate Professor,https://www.gc.cuny.edu/people/miguel-fiolhais,"https://academicphotos.s3.amazonaws.com/physics/Graduate_Center,_CUNY/MIGUEL_FIOLHAIS.jpg","high-energy physics, particle accelerators and detractors, cosmology, superconductivity education"
"Graduate Center, CUNY",physics,https://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Doctoral-Programs/Physics,Black,Woman,Sophia N. Suarez,Professor,https://www.gc.cuny.edu/people/sophia-n-suarez,"https://academicphotos.s3.amazonaws.com/physics/Graduate_Center,_CUNY/SOPHIA_N._SUAREZ.jpg",high-pressure nuclear magnetic resonance (nmr) and ac impedance spectroscopies (is) to study the ion and mass transport properties of electrolyte materials used in electrochemical devices such as fuel cells and supercapacitors
Harvard University,physics,https://www.physics.harvard.edu/,Hispanic,Woman,Carlos Arguelles-Delgado,Assistant Professor,https://www.physics.harvard.edu/people/facpages/carlos-arg%C3%BCelles,https://academicphotos.s3.amazonaws.com/physics/Harvard_University/Carlos_Arg%C3%BCelles-Delgado.jpg,"neutrino physics, particularly using data from the icecube neutrino observatory to explore the properties of neutrinos and search for new physics beyond the standard model​"
Harvard University,physics,https://www.physics.harvard.edu/,Hispanic,Woman,Cora Dvorkin,Professor,https://dvorkin.physics.harvard.edu/,https://academicphotos.s3.amazonaws.com/physics/Harvard_University/CORA_DVORKIN.jpeg,"cosmology, dark matter, and the early universe"
Indiana University Bloomington,physics,https://physics.indiana.edu/,Hispanic,Man,Jorge V. Jose,James H. Rudy Distinguished Professor,https://medicine.iu.edu/faculty/25528/jose-jorge?_gl=1*1ptkqyp*_ga*MTUzNDcxOTAyNi4xNzE1MTQxNzE5*_ga_61CH0D2DQW*MTcxNTU0NDU1MS4yLjEuMTcxNTU0NDczMC4xLjAuMA..,https://academicphotos.s3.amazonaws.com/physics/Indiana_University_Bloomington/jorge+jose.jpg,"computational neuroscience, neuronal networks modeling, animal behaviors, motion studies of humans affected by neurodevelopmental disorders (ndd)"
Iowa State University,physics,https://www.physics.iastate.edu/,Hispanic,Woman,Raquel Ribeiro,Associate Professor,https://www.physastro.iastate.edu/people/raquel-ribeiro,https://academicphotos.s3.amazonaws.com/physics/Iowa_State_University/Raquel_Ribeiro.jpg,condensed matter
Johns Hopkins University,physics,https://physics-astronomy.jhu.edu/,Black,Woman,Danielle Speller,Assistant Professor,https://physics-astronomy.jhu.edu/directory/danielle-speller/,https://academicphotos.s3.amazonaws.com/physics/Johns_Hopkins_University/Danielle_Speller.jpg,experimental particle physics
Johns Hopkins University,physics,https://physics-astronomy.jhu.edu/,Hispanic,Woman,Francesca Serra,Assistant Professor,https://physics-astronomy.jhu.edu/directory/francesca-serra/,https://academicphotos.s3.amazonaws.com/physics/Johns_Hopkins_University/Francesca_Serra.jpg,soft matter physics and liquid crystals
Johns Hopkins University,physics,https://physics-astronomy.jhu.edu/,Black,Man,Ibrahima Bah,Associate Professor,https://physics-astronomy.jhu.edu/directory/ibrahima-bah/,https://academicphotos.s3.amazonaws.com/physics/Johns_Hopkins_University/Ibrahima_Bah.jpg,"theoretical high-energy physics and cosmology, string theory, supergravity, quantum field theory, and holography"
Louisiana State University,physics,https://www.lsu.edu/physics/,Hispanic,Woman,Gabriela Gonzalez,Professor,https://www.lsu.edu/physics/people/faculty/gonzalez.php,https://academicphotos.s3.amazonaws.com/physics/Louisiana_State_University/gabriel-gonzalez.jpg,experimental general relativity
Massachusetts Institute of Technology,physics,https://web.mit.edu/physics/,Hispanic,Man,Pablo Jarillo-Herrero,Professor,https://physics.mit.edu/faculty/pablo-jarillo-herrero/,https://academicphotos.s3.amazonaws.com/physics/Massachusetts_Institute_of_Technology/Pablo+Jarillo-Herrero.jpeg,condensed matter experiment
Massachusetts Institute of Technology,physics,https://web.mit.edu/physics/,Hispanic,Man,Ronald Fernando Garcia Ruiz,Assistant Professor,https://physics.mit.edu/faculty/ronald-garcia-ruiz/,https://academicphotos.s3.amazonaws.com/physics/Massachusetts_Institute_of_Technology/Ronald_Fernando_Garcia_Ruiz.jpg,nuclear physics experiment
Michigan State University,physics,https://www.pa.msu.edu/,Hispanic,Woman,Filomena Nunes,Professor,https://pa.msu.edu/directory/directory_profile.aspx?personId=102135,https://academicphotos.s3.amazonaws.com/physics/Michigan_State_University/filomena+nunes.jpeg,nuclear reactions and structure models
New Jersey Institute of Technology,physics,https://physics.njit.edu/,Hispanic,Man,John Federici,Professor,https://people.njit.edu/profile/federici,https://academicphotos.s3.amazonaws.com/physics/New_Jersey_Institute_of_Technology/John_Federici.jpg,"terahertz spectroscopy, imaging, and wireless communication. remote sensing ink-jet printed devices"
New Jersey Institute of Technology,physics,https://physics.njit.edu/,Black,Man,Trevor Tyson,Professor,https://people.njit.edu/profile/tyson,https://academicphotos.s3.amazonaws.com/physics/New_Jersey_Institute_of_Technology/Trevor_Tyson.jpg,"understanding the fundamental physics of correlated electron magnetic and superconducting materials by developing and utilizing both experimental and theoretical approaches including synchrotron based ir, uv and x-ray methods"
New York University,physics,https://physics.as.nyu.edu/,Black,Man,Anthony Pullen,Associate Professor,https://as.nyu.edu/faculty/anthony-pullen.html,https://academicphotos.s3.amazonaws.com/physics/New_York_University/ANTHONY_PULLEN.jpeg,"theoretical cosmology, large-scale structure surveys"
North Carolina State University,physics,https://www.physics.ncsu.edu/,Black,Woman,Sharonda Leblanc,Assistant Professor,https://physics.sciences.ncsu.edu/people/sharonda-leblanc-phd/,https://academicphotos.s3.amazonaws.com/physics/North_Carolina_State_University/Sharonda_LeBlanc.jpg,understanding the molecular details of essential pathways
Northeastern University,physics,https://cos.northeastern.edu/physics/,Hispanic,Man,Alberto De La Torre,Assistant Professor,https://cos.northeastern.edu/people/alberto-de-la-torre/,https://academicphotos.s3.amazonaws.com/physics/Northeastern_University/Alberto_De_la_Torre.jpg,understanding complex emergent phenomena in quantum materials and achieving new long-lived quantum states by interacting with matter at ultrafast timescales
Northeastern University,physics,https://cos.northeastern.edu/physics/,Hispanic,Man,Johan Bonilla Castro,Assistant Professor,https://cos.northeastern.edu/people/johan-bonilla-castro/,https://academicphotos.s3.amazonaws.com/physics/Northeastern_University/Johan_Bonilla_Castro.jpg,study of jets: cone-shaped showers of particles that help us see the quarks and gluons created during collisions.
Northeastern University,physics,https://cos.northeastern.edu/physics/,Hispanic,Man,Mauricio Santillana,Professor,https://cos.northeastern.edu/people/mauricio-santillana/,https://academicphotos.s3.amazonaws.com/physics/Northeastern_University/Mauricio_Santillana.jpg,"modeling of geographic patterns of population growth, modeling fluid flow to inform coastal floods simulations"
Northwestern University,physics,https://www.physics.northwestern.edu/,Hispanic,Man,Enectali Figueroa-Feliciano,Professor,https://physics.northwestern.edu/people/faculty/core-faculty/enectali-figueroa-feliciano.html,https://academicphotos.s3.amazonaws.com/physics/Northwestern_University/Enectali_Figueroa-Feliciano.jpg,"experimental astroparticle physics, dark matter"
Northwestern University,physics,https://www.physics.northwestern.edu/,Hispanic,Man,John Joseph Carrasco,Associate Professor,https://physics.northwestern.edu/people/faculty/core-faculty/john-carrasco.html,https://academicphotos.s3.amazonaws.com/physics/Northwestern_University/John_Joseph_Carrasco.jpg,"quantum gravity, scattering amplitudes"
Northwestern University,physics,https://www.physics.northwestern.edu/,Hispanic,Woman,Mayda Velasco,Professor,https://physics.northwestern.edu/people/faculty/core-faculty/mayda-velasco.html,https://academicphotos.s3.amazonaws.com/physics/Northwestern_University/Mayda_Velasco.jpg,precision and high sensitivity measurements in particle physics ranging from ultra-rare neutral and charged kaon decays to possible precision measurements of the cp nature of the higgs boson at a future photon collider
Ohio State University,physics,https://www.physics.osu.edu/,Hispanic,Man,Rolando Valdes Aguilar,Professor,https://physics.osu.edu/people/valdesaguilar.1,https://academicphotos.s3.amazonaws.com/physics/Ohio_State_University/Rolando_ValdesAguilar.jpeg,"condensed matter physics, terahertz spectroscopy"
Ohio State University,physics,https://www.physics.osu.edu/,Black,Woman,Geraldine Cochran,Associate Professor,https://physics.osu.edu/people/cochran.604,https://academicphotos.s3.amazonaws.com/physics/Ohio_State_University/Geraldine_Cochran.jpg,"physics education, teacher preparation"
Ohio University,physics,https://www.ohio.edu/cas/physastro,Hispanic,Man,Sergio E. Ulloa,Professor,https://www.ohio.edu/cas/ulloa,https://academicphotos.s3.amazonaws.com/physics/Ohio_University/Sergio+E.+Ulloa+.jpeg,theoretical condensed matter physics
Oklahoma State University-Stillwater,physics,https://physics.okstate.edu/,Hispanic,Man,Mario Borunda,Associate Professor,https://experts.okstate.edu/mario.borunda,https://academicphotos.s3.amazonaws.com/physics/Oklahoma_State_University_Stillwater/mario-borunda.jpg,"condensed matter physics, quantum information science"
Pennsylvania State University,physics,https://www.phys.psu.edu/,Hispanic,Woman,Carmen Carmona Benitez,Assistant Professor,https://science.psu.edu/physics/people/carmen-carmona-benitez,https://academicphotos.s3.amazonaws.com/physics/Pennsylvania_State_University/Carmen_Carmona_Benitez.jpg,"particle astrophysics, experiment, particle physics"
Pennsylvania State University,physics,https://www.phys.psu.edu/,Black,Man,Ismaila Dabo,Associate Professor,https://science.psu.edu/user/22025,https://academicphotos.s3.amazonaws.com/physics/Pennsylvania_State_University/Ismaila_Dabo.jpg,"energy conversion and storage, computational materials science"
Rensselaer Polytechnic Institute,physics,https://science.rpi.edu/physics,Black,Man,Moussa Ngom,Assistant Professor,https://faculty.rpi.edu/moussa-ngom,https://academicphotos.s3.amazonaws.com/physics/Rensselaer_Polytechnic_Institute/Moussa_Ngom.jpg,"ultrafast lasers, optical communications"
Rensselaer Polytechnic Institute,physics,https://science.rpi.edu/physics,Black,Man,Trevor Rhone,Assistant Professor,https://faculty.rpi.edu/trevor-rhone,https://academicphotos.s3.amazonaws.com/physics/Rensselaer_Polytechnic_Institute/Trevor_Rhone.jpg,machine learning tools for materials discovery and knowledge discovery
Stanford University,physics,https://physics.stanford.edu/,Black,Woman,Monika Schleier-Smith,Associate Professor,https://profiles.stanford.edu/monika-schleier-smith,https://academicphotos.s3.amazonaws.com/physics/Stanford_University/Monika_Schleier-Smith.jpg,"atomic physics, quantum optics"
Stony Brook University,physics,https://www.stonybrook.edu/physics/,Hispanic,Man,Jesus Perezrios,Assistant Professor,https://www.stonybrook.edu/commcms/physics/people/_profiles/perezriosj,https://academicphotos.s3.amazonaws.com/physics/Stony_Brook_University/Jesus_Perez-Rios.jpg,atomicmolecular and optical physics
Stony Brook University,physics,https://www.stonybrook.edu/physics/,Hispanic,Woman,Maria Gonzalez-Garcia,Professor,https://www.stonybrook.edu/commcms/physics/people/_profiles/gonzalez-garciam,https://academicphotos.s3.amazonaws.com/physics/Stony_Brook_University/Maria_Gonzalez-Garcia.jpg,particle physics
University at Buffalo,physics,https://arts-sciences.buffalo.edu/physics.html,Black,Man,Herbert Fotso,Associate Professor,https://arts-sciences.buffalo.edu/physics/faculty/faculty-directory.host.html/content/shared/arts-sciences/physics/faculty-profiles-directories/new-profiles/fotso-herbert.html,https://academicphotos.s3.amazonaws.com/physics/University_at_Buffalo/Herbert_Fotso.jpg,theoretical/computational condensed matter physics
University of Alabama,physics,https://physics.ua.edu/,Hispanic,Man,Paulo Araujo,Associate Professor,https://physics.ua.edu/people/paulo-araujo/,https://academicphotos.s3.amazonaws.com/physics/University_of_Alabama/Paulo_Araujo.jpg,"raman spectroscopy, photoluminescence spectroscopy"
