seminar_link,university,department,seminar name,university,department,seminar name
https://www.mccormick.northwestern.edu/computer-science/news-events/seminars-workshops-talks/distinguished-lecture-series.html,Northwestern University,Computer Science,CS Distinguished Lecture Series,Northwestern University,Computer Science,CS Distinguished Lecture Series
https://www.me.iastate.edu/graduate-students/seminars/,Iowa State University,Mechanical Engineering,Guest Seminar Series (ME600),Iowa State University,Mechanical Engineering,Guest Seminar Series (ME600)
https://www.meche.engineering.cmu.edu/events/2024/02/09_seminar.html,Carnegie Mellon University,Mechanical Engineering,MechE Seminar Series,Carnegie Mellon University,Mechanical Engineering,MechE Seminar Series
https://www.memphis.edu/chem/about/seminars.php,University of Memphis,Chemistry,Departmental Seminar Schedule,University of Memphis,Chemistry,Departmental Seminar Schedule
https://www.memphis.edu/cs/news_and_events/colloquium.php,University of Memphis,Computer Science,Colloquium Series,University of Memphis,Computer Science,Colloquium Series
https://www.memphis.edu/physics/seminars/seminars/fall2023.php,University of Memphis,Physics,Physics and Materials Science Seminars,University of Memphis,Physics,Physics and Materials Science Seminars
https://www.ndsu.edu/math/research/seminars_and_colloquium/algebra_discrete_mathematics_seminar/,North Dakota State University,Mathematics,Algebra & Discrete Mathematics Seminar,North Dakota State University,Mathematics,Algebra & Discrete Mathematics Seminar
https://www.ndsu.edu/math/research/seminars_and_colloquium/applied_mathematics_seminar/,North Dakota State University,Mathematics,Applied Mathematics Seminar,North Dakota State University,Mathematics,Applied Mathematics Seminar
https://www.ndsu.edu/math/research/seminars_and_colloquium/spring_2024/,North Dakota State University,Mathematics,Mathematics Colloquium,North Dakota State University,Mathematics,Mathematics Colloquium
https://www.nycombinatorics.org/seminar,"Graduate Center, CUNY",Mathematics,Combinatorics Seminar,"Graduate Center, CUNY",Mathematics,Combinatorics Seminar
https://www.ou.edu/cas/chemistry/news-events/events/seminars,University of Oklahoma,Chemistry,Seminars,University of Oklahoma,Chemistry,Seminars
https://www.pa.ucla.edu/colloquium-archive/physics-and-astronomy-colloquium-2023-2024.php,"University of California, Los Angeles",Physics,Physics & Astronomy Colloquium,"University of California, Los Angeles",Physics,Physics & Astronomy Colloquium
https://www.pa.ucla.edu/condensed-matter-seminars.php,"University of California, Los Angeles",Physics,Condensed Matter Physics Seminars,"University of California, Los Angeles",Physics,Condensed Matter Physics Seminars
https://www.pa.ucla.edu/plasma-archive/plasma-physics-seminar-2022-2023.php,"University of California, Los Angeles",Physics,Plasma Seminars,"University of California, Los Angeles",Physics,Plasma Seminars
https://www.pas.rochester.edu/news-events/events/colloquia/index.html,University of Rochester,Physics,Physics and Astronomy Colloquia,University of Rochester,Physics,Physics and Astronomy Colloquia
https://www.pdl.cmu.edu/SDI/index.shtml,Carnegie Mellon University,Computer Science,Systems Design and Implementation (SDI) Seminar Series,Carnegie Mellon University,Computer Science,Systems Design and Implementation (SDI) Seminar Series
https://www.phy.olemiss.edu/Colloquia/,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.phys.ksu.edu/about/events/cms-seminar/,Kansas State University,Physics,"Condensed, Soft, and Biological Matter Seminars",Kansas State University,Physics,"Condensed, Soft, and Biological Matter Seminars"
https://www.phys.ufl.edu/astroseminar/,University of Florida,Physics,Astrophysics Seminars,University of Florida,Physics,Astrophysics Seminars
https://www.phys.ufl.edu/cmseminar/,University of Florida,Physics,Condensed Matter/Biophysics Seminar,University of Florida,Physics,Condensed Matter/Biophysics Seminar
https://www.phys.ufl.edu/colloquium/index.html,University of Florida,Physics,Physics Colloquium,University of Florida,Physics,Physics Colloquium
https://www.phys.ufl.edu/hepseminars/index_2023Fall,University of Florida,Physics,High Energy Seminar,University of Florida,Physics,High Energy Seminar
https://www.physics.rutgers.edu/rumipa/eijc.html,Rutgers University-New Brunswick,Physics,Equity and Inclusion Journal Club,Rutgers University-New Brunswick,Physics,Equity and Inclusion Journal Club
https://www.physics.unlv.edu/schedules/forums-past/forum-F23.html,"University of Nevada, Las Vegas",Physics,Forum,"University of Nevada, Las Vegas",Physics,Forum
https://www.physics.wisc.edu/events/?year=2024&semester=Fall,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://www.sas.rochester.edu/chm/news-events/events/seminars.html,University of Rochester,Chemistry,Organic Seminars,University of Rochester,Chemistry,Organic Seminars
https://www.sas.rochester.edu/pas/news-events/events/colloquia/index.html,University of Rochester,Physics,Astronomy/Astrophysics Seminar,University of Rochester,Physics,Astronomy/Astrophysics Seminar
https://www.sc.fsu.edu/news-and-events/seminars,Florida State University,Computer Science,Colloquium,Florida State University,Computer Science,Colloquium
https://www.sci.brooklyn.cuny.edu/~noson/Seminar/index.html,"Graduate Center, CUNY",Mathematics,Category Theory Seminar,"Graduate Center, CUNY",Mathematics,Category Theory Seminar
https://www.stonybrook.edu/cfns/activities/seminars.php,Stony Brook University,Physics,CFNS Seminar,Stony Brook University,Physics,CFNS Seminar
https://www.stonybrook.edu/commcms/chemistry/Seminars/PUI_LectureSeries.php,Stony Brook University,Chemistry,Engaging Undergraduates in Research Lecture Series,Stony Brook University,Chemistry,Engaging Undergraduates in Research Lecture Series
https://www.stonybrook.edu/commcms/chemistry/Seminars/Symposia.php,Stony Brook University,Chemistry,Pfizer - SBU Symposium,Stony Brook University,Chemistry,Pfizer - SBU Symposium
https://www.stonybrook.edu/commcms/chemistry/Seminars/seminars.php,Stony Brook University,Chemistry,Seminar,Stony Brook University,Chemistry,Seminar
https://www.stonybrook.edu/commcms/physics/events/colloquium.php?accordion=content-d19e300,Stony Brook University,Physics,Physics and Astronomy Colloquium,Stony Brook University,Physics,Physics and Astronomy Colloquium
https://www.umt.edu/chemistry/seminars/,University of Montana,Chemistry,Seminar Series,University of Montana,Chemistry,Seminar Series
https://www.umt.edu/math/events/colloquia/,University of Montana,Mathematics,Colloquia,University of Montana,Mathematics,Colloquia
https://www.unl.edu/physics/2023-2024-colloquia-schedule,University of Nebraska-Lincoln,Physics,Colloquia,University of Nebraska-Lincoln,Physics,Colloquia
https://www.unr.edu/math/about-the-department/colloquium,"University of Nevada, Reno",Mathematics,Colloquium,"University of Nevada, Reno",Mathematics,Colloquium
https://www.usm.edu/mathematics-natural-sciences/chemistry-biochemistry-seminars.php,University of Southern Mississippi,Chemistry,Chemistry and Biochemistry Seminars,University of Southern Mississippi,Chemistry,Chemistry and Biochemistry Seminars
https://www.usm.edu/polymer-science-engineering/seminar-schedule.php,University of Southern Mississippi,Mechanical Engineering,Seminars,University of Southern Mississippi,Mechanical Engineering,Seminars
https://www.usu.edu/calendar/?month=2022/11/5&id=81605,Utah State University,Physics,Department of Physics Colloquium,Utah State University,Physics,Department of Physics Colloquium
https://www.usu.edu/calendar/?month=2023/10/6&id=84492,Utah State University,Mechanical Engineering,MAE Research Seminar Series,Utah State University,Mechanical Engineering,MAE Research Seminar Series
https://www.usu.edu/chem/seminars,Utah State University,Chemistry,Chemistry & Biochemistry Seminars,Utah State University,Chemistry,Chemistry & Biochemistry Seminars
https://www.usu.edu/math/news/colloquiums,Utah State University,Mathematics,Colloquium and Seminars,Utah State University,Mathematics,Colloquium and Seminars
https://www.uta.edu/academics/schools-colleges/science/departments/chemistry/events,University of Texas at Arlington,Chemistry,Seminar Series,University of Texas at Arlington,Chemistry,Seminar Series
https://www.uta.edu/academics/schools-colleges/science/departments/mathematics/events/data-science,University of Texas at Arlington,Mathematics,Stats and Data Science Seminars,University of Texas at Arlington,Mathematics,Stats and Data Science Seminars
https://www.uta.edu/academics/schools-colleges/science/departments/mathematics/events/seminars,University of Texas at Arlington,Mathematics,Colloquia and Seminars,University of Texas at Arlington,Mathematics,Colloquia and Seminars
https://www.uta.edu/academics/schools-colleges/science/departments/physics/events,University of Texas at Arlington,Physics,Colloquium Series,University of Texas at Arlington,Physics,Colloquium Series
https://www.utep.edu/cs/events/seminars.html,University of Texas at El Paso,Computer Science,Seminar,University of Texas at El Paso,Computer Science,Seminar
https://www.utep.edu/science/chemistry/resources/seminars.html,University of Texas at El Paso,Chemistry,Seminars,University of Texas at El Paso,Chemistry,Seminars
https://www.utep.edu/science/math/research/colloquium.html,University of Texas at El Paso,Mathematics,Colloquium Series,University of Texas at El Paso,Mathematics,Colloquium Series
https://www.vanderbilt.edu/vise/seminar-series-4/previous-seminars/,Vanderbilt University,Mechanical Engineering,VISE Seminar Series,Vanderbilt University,Mechanical Engineering,VISE Seminar Series
https://www2.math.binghamton.edu/p/seminars/anal,Binghamton University,Mathematics,Analysis Seminar,Binghamton University,Mathematics,Analysis Seminar
https://www2.math.binghamton.edu/p/seminars/arit,Binghamton University,Mathematics,Arithmetic Seminar,Binghamton University,Mathematics,Arithmetic Seminar
https://www2.math.binghamton.edu/p/seminars/colloquium,Binghamton University,Mathematics,Colloquium,Binghamton University,Mathematics,Colloquium
https://www2.math.binghamton.edu/p/seminars/comb/start,Binghamton University,Mathematics,Combinatorics Seminar,Binghamton University,Mathematics,Combinatorics Seminar
https://www2.math.binghamton.edu/p/seminars/datasci,Binghamton University,Mathematics,Data Science Seminar,Binghamton University,Mathematics,Data Science Seminar
https://www2.math.binghamton.edu/p/seminars/stat,Binghamton University,Mathematics,Statistics Seminar,Binghamton University,Mathematics,Statistics Seminar
"https://www2.me.gatech.edu/www/calendar/view_seminar.asp?speaker=David%20E.%20Glass,%20Senior%20Researcher&startDate=4/1/2024&startTime=11:00%20AM",Georgia Institute of Technology,Mechanical Engineering,Mechanical Engineering Seminar,Georgia Institute of Technology,Mechanical Engineering,Mechanical Engineering Seminar
https://www2.me.gatech.edu/www/calendar/view_seminar.asp?speaker=Samantha%20Daly&startDate=3/7/2024&startTime=11:00%20AM,Georgia Institute of Technology,Mechanical Engineering,COE/Structural Mechanics Seminar,Georgia Institute of Technology,Mechanical Engineering,COE/Structural Mechanics Seminar
https://www.usf.edu/arts-sciences/departments/chemistry/about-us/eventspage/index.aspx,University of South Florida,Chemistry,Departmental Seminars,University of South Florida,Chemistry,Departmental Seminars
https://egr.vcu.edu/departments/mechanical/news-events/seminars/,Virginia Commonwealth University,Mechanical Engineering,Seminars,Virginia Commonwealth University,Mechanical Engineering,Seminars
https://physics.umbc.edu/colloquium-schedule/colloquium-archive/colloquium-schedule-fall-2023/,"University of Maryland, Baltimore County",Physics,Physics Colloquium,"University of Maryland, Baltimore County",Physics,Physics Colloquium
http://cmt.harvard.edu/cmpseminar.html,Harvard University,Physics,Condensed Matter Physics Seminars,Harvard University,Physics,Condensed Matter Physics Seminars
https://calendar.google.com/calendar/u/0/embed?src=ors2ouov5f37goqr6rai32bos0@group.calendar.google.com&ctz=America/New_York,University of Georgia,Mathematics,Algebraic Geometry Seminar,University of Georgia,Mathematics,Algebraic Geometry Seminar
https://eng.famu.fsu.edu/event/distinguished-seminar-series-ronald-larson-phd,Florida State University,Mechanical Engineering,Distinguished Seminar Series,Florida State University,Mechanical Engineering,Distinguished Seminar Series
https://chem.ku.edu/about/seminars/departmental,University of Kansas,Chemistry,Departmental Seminars,University of Kansas,Chemistry,Departmental Seminars
https://www.kent.edu/chemistry/departmental-events-and-resources,Kent State University,Chemistry,Departmental Colloquium,Kent State University,Chemistry,Departmental Colloquium
https://sites.google.com/view/rutgersgeometrytopologysem2324/home,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
https://researchseminars.org/seminar/BC-MIT,Boston College,Mathematics,BC-MIT Number Theory Seminar,Boston College,Mathematics,BC-MIT Number Theory Seminar
https://indico.phys.hawaii.edu/category/6/,University of Hawaii at Manoa,Physics,UHM Physics Department Colloquia,University of Hawaii at Manoa,Physics,UHM Physics Department Colloquia
https://science.gmu.edu/academics/departments-units/chemistry-biochemistry/seminars,George Mason University,Chemistry,Seminars,George Mason University,Chemistry,Seminars
https://sites.google.com/view/cnrseminar/home?authuser=0,Kent State University,Physics,Center for Nucleic Research Seminar (CNR),Kent State University,Physics,Center for Nucleic Research Seminar (CNR)
